Sentiment,tweet
1,@arundo_donax ISN'T PUPPY FREAKING ADORABLE!? I didn't want to let her go. FUZZYPUPPY. 
0,@Rahms - who's holdin a bbq? I'm jeloussss u gt to chill n jam whilst I'm stuck @work!! 
1,I Had a Blast in Atlantic City on saturday I love my Family and Friends  I'll be back A.C next month to Celebrate with the Bestie Num ...
1,@mtstanford I'm cool  Under the dryer. Can't wait to get up outa here. What r u doin today?
0,thinking that pulled muscles don't sound like much fun at all 
0,It's not good to follow news tweets that flood your page almost every minute 
0,My mouse is all Pizza-y 
1,@Lydiaatthedisco And how's your day so far? 
1,Lunching outside 
0,Nervous as hell. Surgery tomorrow 
0,Music Blank. Don't know what to listen to 
1,@DNACowboy Sounds like ur Saturday nght is off to a good start!   I'm still fully clothed and sober! ;)
1,@OfficialAS I'd say have a sleepover at my place sometime 
0,I have to get my hair cut just because it's a job requirement. But I don't want to do it. I DON'T WANT TO DO IT (period) 
1,@shaktijs http://twitpic.com/4wkym - Looks Yummy...I can haz smal pies pleess?? 
1,What Did I Do to Your Heart - Jonas Brothers 
0,@LifeForHire_ I know but that costs money  ... did u go to the party in the park thing??
1,"It's not too late out here in Vancouver, Happy 23rd Birthday Rob, hope it was wonderful and unforgettable   #RPattz"
1,My boyfriend FINALLY got another cell phone. Now I can call him without all those hassles of calling everyone else! Yay! 
0,"at work, wishing i was at church and than at home "
0,Damnnn mad cos Quest Crew was in sf on the 19th for meet and greet and performance 
0,Gotsa headache 
0,There's a female blackbird trying to wind up cat by getting very noisy and close then flying off. Wish it would tweet more quietly 
0,"itching my ass off. lol, i hate bugs "
1,@Djalfy u're very welcome chica! 
0,Sooo sad to see @LaurenConrad leave the hills 
0,@nina20_990  no me followleas 
0,waiting for my SP posters to arrive  been nearly a week now 
0,@mousebudden tried to listen online but 105 has region restrictions &amp; im in japan  will it be jbtv?
0,No rest for the wicked! No time for siesta 
1,"Still resisting catching up on twats, need to NOT know the setlist  Superexcited.com!!!"
1,"Back to needing a Starbucks.  ANYONE available to run and pick some up?  I'll buy you one, too, to show my gratitude.....  "
1,@slaughter3009 pls say my regards to jessica. i hope she can come to the philippine leg of the tour. i bought tickets to see her 
1,silence is upon me and I can hear my heart beating ... my very own internal rhythmic percussion instrument ... dance to my drum  x
1,"@kelissa how did you find me?  sorry for the delay in following back, i am not auto piloting twitter like a lot of people seem to do "
1,Listening the  jonas brothers new cd LVATT at 3:00 in the morning haha 
1,Need one more follower to hit 500.  Anyone wanna recommend me to somebody?  
1,@janeywee thanks to us.... Again. 
1,You'll never read your old textbooks again!!! Sell them here and make some money.  @http://tripleecrafterfabric.com/Entertainment.html
1,@ultrazen noooooope. I've wanted to forever but there isn't hockey around this part of CA. I'll be living in Arkansas so hopefully I can 
1,"@LisaLR1 awww so still a pretty youngster  Wesley will turn 2 in august, Leyka 9 in Dec, how old is Nani ? BTW Hubby want's a bull terrier"
0,"About to get dressed and step out into the balancing act called life. LOL looks gorgeous out tho, the pollen is waiting for me.  LOL"
0,@GeorgeGSmithJr  missed the last giveaway  oh well maybe next time @GeorgeGSmithJr  #crocsfeelgood02
0,"@diana31380 Good! I was crossing my fingers for you! Yes, I'm working til 9pm. "
0,@fatinjua the kitten fell sick  i wont be able to keep him 
1,Bored @school...cant w8 29 days and i'm in the US and A 
1,Yes! Last day!   
0,@roadrunners62 and i am going to miss the beginning of the game tomorrow b/c of it 
0,I been thinking for weeks like @sadexposed wasn't following me and 2 come find out she is im sooo stupid 
0,Just realized that I wont be watching The Colbert Show anymore because its on at 11:30pm and I have to watch Conan now.. 
1,"@saomai congrats! I'm super jealous, I just dug out my broken Dell lappy and fixed it instead of buying the Macbook of my dreams "
1,Before anyone says it I know HUGER isn't a proper word 
1,@GothicVampireQ I enjoy the show. 
1,@KhloeKardashian - Arh Khole I Love U On Your Famiily Show ..!!. Your Funnyyy &amp; Your Always Lookiin Gawjuss ..  .
1,"Happy Monday everyone. Whatever you have to do today, just smile  and do it. This is YOUR day | http://ow.ly/ajWu | http://ow.ly/ajWx |"
0,"I just realized this is technically my birthday weekend, given its on Tuesday. And I'm sitting around the house watching tv... "
1,@teemus happy b'day. Assume that DC dedicated their win to you 
1,"@davidleibrandt hahah Totally wish I was there! Have fun, my man! "
1,"@devvle I ain't hatin', don't be gettin' it twisted, ya heard me? I got game enough for all these hoes. "
0,"Finally spoke to Cornish Rex rescue group, after 3 months of tag. Not likely to find the cats a home, but might name a kitten after me "
1,"lmfao sumbody asked, y didn't i go on MTV engaged &amp; undergaged ; lmao ANSWER: cuz i aint lost my mind just yet. ahahha "
0,got a bit of belly ache 
1,Just got the bombest sandwich made by Chelsea 
0,iÂ´m so angry because i can't finish my homework.... i hate chemistry 
1,@DissidentFury morning!! 
1,@davefmv it was okay. emery and the academy is were just scrummy. I have no comment on the rest 
0,"@shawnie123 ooo sorry, i liked that status on facebook  :/ i fort it was summing u made up with sum1 ! (yn) good luck in finding it! xxxxx"
1,trying to cheer myself up wid a lil zwinky. 
1,@paulagroenink I wish you were here to my friend!  We could enjoy it together!
1,@turoczy gimme ten minutes @turoczy --sorry just saw this.  
0,"@McLaren_eShop Lewis = 8th, Heikki = retired  #f1 #mclaren #competition"
0,hooray for the lovely day! shame im probably spending it all inside doing work. 
1,@MeganMeltdown FUCKING SCORE! 
1,"Bonjour! Its june 1st, *first day of school*. if i not mistaken, 24M students in the Philippines are going 2 school today. gud luk youth "
0,"here's the problem, I had a big bag of sugarfree cola bottles and gummi worms and I have lost them. "
1,Going to the bed...Good night 
1,"@hockeymandad Yeah, well - there is always next season! (That's the #rangers fan in me talking!) "
0,@GabrielSaporta I'm so sorry you lost  If it makes you feel better I voted for you.
1,"@bangdidwhat pistols,yoga,startup life,garage ping pong,projected Rejected madness.What else can I say to see the # of followers rocket? "
1,@pintalinz4 yeah!!! you're now a tweeter...yay! 
0,No ....   mom wont let
1,@DanieVerdugo I'm not selfish! you're a fish 
1,"watchin gilmore girls is as gd as therapy  wondered wot all the attention was 4 on the walk, then realised my dress is a bit see thru ! :S"
0,No GaGa for me and @toreo  shows all sold out.
1,"@PinkLightning_  Just get her msn and talk to her ,tell her to get her parents and start swearing alot and she gets told off "
1,"Getting nowhere fast this morning. Then again, should I really care when it's a bank holiday? Nope  Press done, hearing still screwed tho"
1,@jeannie_kaye what are you doing staying out late on a school night young lady?! Ha!  Sounds like you had fun 
1,Eli is up here for the summer  time to start going camping
0,...wonderful except when my brother kept turning the light on &amp; people and dogs downstairs kept making noise &amp; waking me up 
1,Have not heard from #squarespace yet  
1,"shower, then mollies, then movies/tv shows/then ice cream "
0,"DUDE, wheres my car?! "
1,is torrenting House on the iMac and revising two's complement and sign magnitude with the assistance of the Macbook 
0,Not feeling great today body hurts and Bruises r starting to show now. On my way to see my truck and get things out of it I'm scared 
1,Looking forward to Pearl Jam on Conan tomorrow night!!! Sweet Lord; Thank you! 
0,damn! wrong link in my update 
1,so happy to wake up to a text saying opening of classes will be delayed. 
1,@DaphneTX  No u went on the cruise...lol...u have had enough facetime missy! Heeheee 
1,@anggiard wew cool hehehe. iyaaa aku udh menikmati masa2 main the sims 3 skg jdnya 
0,really don't like reading &quot;good morning&quot; tweets at 12am! at least not during the week 
0,thanks to everyone who sent the feel better messages - I really appreciate it. Unfortunately... my stupid body isn't listening at all. 
1,Good morning Tweeps. At work already. I'm not even awake yet. How do people work at 6 or 7 in the morning? I could NEVER do it. 
0,back from lunch and it's pouring rain! ugh  ohh well at least it gets me into a Death Cab For Cutie mood! 
1,follow me. do it i dare you 
1,I wish i had a smartphone with an irc app. That'd be pretty cool. 
1,Nothing like a nice shower to brighten an otherwise dull day! 
0,@darrenmonroe we keep working on it...step by step...going on 3rd brain surgery...meds just don't like me!  thank you!!
0,@Attitude471 What did my Dodgers lose??  
1,Went tanning for the first time ever!! What a crazy time! Loved the heat! 
1,Just found out that VFactory is coming to Hawaii on june 14 ! can't wait ! 
1,"@FlipperXten Post a pic!!!! I would love to see your new haircut!!!  I'm gonna get one too, after prom! It will be like Anne Hathaway!!"
0,@pastelpastel that link refusus to work for me pastel   page load error over and over Grrrr
0,@roninreckless dude you didn't even say bye 
0,"@SparksNotes Your little article about the Dos and Donts promotes conformity  Shakespeare was original, so why not students who study him?"
1,New stock photos from February  http://tinyurl.com/l6akk7
0,@AbbieReed im so jealous! i really wanna see them. 
0,Staff may be moving back into the office today...but water leaks and no A/C is a recipe for a smelly room. 
0,i've had a horrible neckache/headache for three days and i'm becoming more and more paranoid that i have some terrible illness. 
1,"@Lucky_Shamrockx haha im forever losing it, actually i was never with it in the first place so its ok  xx"
1,@michaelacoletta your my best friend and I love you 
1,@Payaso_NTPXXX nah I don't. I think it's kool that u only watch two tv shows hahahahaaha 
0,@broskiii Yeah too good to be true I guess 
1,@lisacainey we deffo did own maths  its cos we rock. oh btw nothing happened tonight about that nikita thing :/ SHOCK
0,Watching the Army Wives season premier...man this seriously makes me miss WA and all of the girls I could truly call my friends! 
1,"Good morning!! It's 12:00, I think it's time for breakfast!! "
1,@missmanalo horror movie. Hahah. It's a good one according to reviews. 
0,"@ImShastaBrown DM.  I would charge in car, but i decided to train it today!  "
1,"@azurelunatic *bhahahah* yes, that exactly. "
1,"ok, bye bye twiters  good night"
1,ohh im so done xD HELL. too much too much angie that was definetly TOO MUCH! XD  &lt;3 :-* tonight:lexies bday 
0,Feeling woolly headed from the meds... 
0," Disappointing news, todayyy! I didnt get into the math classe i needed to get into! rawr! Least i tried... Going to have to find some ..."
1,New Wardrobe being installed today.  I'll finally have a home for everything - note to self not an excuse to buy more clothes 
0,this is what i think about the world @mileycyrus at hannah montana set.... im missing tennessee ALOT today 
0,On my way home for a lovely sit down...and then to do dishes 
0,Just wroke up &amp; now im bored cause i have nithing to do  i hope theres somethin interestin on tv today! Doubt it tho 
0,@sd0403 haha yeaa..it was because of graduation. like it just hit me today after the rents left w. most of my stuff  .ps i be in pitt tom.
0,Lana Winchester doesn't answer my text     I guess I'm not Dominic
0,tweet ya'll later 
1,Writing (or trying to) Shall call olivia after dinner.. Feeling C R E A T I V E ! ? ? ? Sorry for the twitter Spamming  bit spazzy..
1,"@leonafeens Match.com is RUBBISH! Just get yourself down to the harbour, there are plenty of men there looking for a nice laydeee "
1,iight lemme eat nd get dressed 2 impress.! gotta turn heads nd break necks 2day 
1,a piercing to the brow??? Ooowww... scandalous?? risKY...  a possibility??? hummm.... hehehe
0,Hey peoplez!!! I watched yes man and it was really BORING!!! talk about great latest moveis..... 
1,@web2vietnam yeap ^^ waiting for real..hope it help and create more fun for internet vietnam 
1,i'm watching movie 
0,HERE GETTING DRESSED AND WISHING I COULD TURN BACK TIME AND GIVE MY BEST FRIEND HER HUSBAND BACK! GOD HELP BRING BACK THE BFF I LOVE  
0,At work..couple more hours till I'm happy again.. 
